time_s,x,y
13.933334060013294,1.8656686777702185,13.307029876780058
13.966667395085096,1.898578101544141,13.312329032287364
14.000000730156898,1.9314519056438808,13.317844848295367
14.0333340652287,1.9642901421708086,13.323568609648165
14.066667400300503,1.99709299651279,13.329491781876031
14.100000735372305,2.0298617304399946,13.335600897935683
14.133334070444107,2.062596611401777,13.341888885741028
14.16666740551591,2.095297706930263,13.34835028188472
14.200000740587711,2.127962636912096,13.354992086722577
14.233334075659513,2.160593911827602,13.361797314096508
14.266667410731316,2.1931921860120136,13.368758904605876
14.300000745803118,2.225756865295953,13.375875988654585
14.33333408087492,2.2582886773384083,13.38314182841724
14.366667415946722,2.2907897221582476,13.390544078604922
14.400000751018524,2.3232632013935017,13.398066336815043
14.433334086090326,2.35570803076875,13.405711221970051
14.466667421162128,2.388125042688613,13.413473216585464
14.50000075623393,2.4205144141515076,13.421349753798026
14.533334091305733,2.4528764743749787,13.429337762330487
14.566667426377535,2.4852056228417196,13.437437266116921
14.600000761449337,2.5174962538659953,13.445646993837144
14.63333409652114,2.5497457224924194,13.45396303750317
14.666667431592941,2.5819510893080766,13.462382459033297
14.700000766664743,2.614118941484202,13.470893860526319
14.733334101736546,2.646255658630688,13.479486050777718
14.766667436808348,2.6783694076300852,13.488149310692556
14.80000077188015,2.710458214978933,13.49688297250324
14.833334106951952,2.742516976479034,13.50569091811395
14.866667442023754,2.774538301790304,13.514580730717455
14.900000777095556,2.8065215258968044,13.523550361470392
14.933334112167358,2.838461647195192,13.53260661690974
14.96666744723916,2.87036728704549,13.54173431230067
15.000000782310963,2.902247935339382,13.550917529238262
15.033334117382765,2.9341071776545875,13.560149976247452
15.066667452454567,2.9659437726859044,13.569435781676159
15.100000787526369,2.997751598673379,13.578791067651684
15.133334122598171,3.029541048135275,13.588211998725779
15.166667457669973,3.0613099880485777,13.597700097686923
15.200000792741776,3.0930665302470897,13.607233782713559
15.233334127813578,3.124820051526914,13.616786602337912
15.26666746288538,3.1565767236091253,13.626349314231808
15.300000797957182,3.1883387073686706,13.635916301623942
15.333334133028984,3.2201043220539196,13.645501622360099
15.366667468100786,3.2518655680455,13.655147966672063
15.400000803172588,3.2836227433186136,13.664855154595157
15.43333413824439,3.3154048483995426,13.674553602368402
15.466667473316193,3.347213994947711,13.684219260684248
15.500000808387995,3.3790505641955835,13.693836855019057
15.533334143459797,3.410916007816751,13.703391850737944
15.566667478531599,3.4428111788512314,13.7128711874243
15.600000813603401,3.4747374605733694,13.72233967036656
15.633334148675203,3.5066982857841253,13.731790778619006
15.666667483747005,3.5386818361291734,13.741180332897459
15.700000818818808,3.5706962899542285,13.75046397272813
15.73333415389061,3.602761050870065,13.759572338642633
15.766667488962412,3.6348826586147416,13.768478153491335
15.800000824034214,3.667069400110963,13.777145615292671
15.833334159106016,3.699332027343175,13.78552619440736
15.866667494177818,3.699332027343175,13.78552619440736
15.90000082924962,3.699332027343175,13.78552619440736
15.933334164321423,3.699332027343175,13.78552619440736
15.966667499393225,3.699332027343175,13.78552619440736
16.000000834465027,3.699332027343175,13.78552619440736
16.03333416953683,3.699332027343175,13.78552619440736
16.06666750460863,3.699332027343175,13.78552619440736
16.100000839680433,3.699332027343175,13.78552619440736
16.133334174752235,3.699332027343175,13.78552619440736
16.166667509824038,3.699332027343175,13.78552619440736
16.20000084489584,3.699332027343175,13.78552619440736
16.233334179967642,3.699332027343175,13.78552619440736
16.266667515039444,3.699332027343175,13.78552619440736
16.300000850111246,3.699332027343175,13.78552619440736
16.33333418518305,3.699332027343175,13.78552619440736
16.36666752025485,3.699332027343175,13.78552619440736
16.400000855326653,3.699332027343175,13.78552619440736
16.433334190398455,3.699332027343175,13.78552619440736
16.466667525470257,3.699332027343175,13.78552619440736
16.50000086054206,3.699332027343175,13.78552619440736
16.53333419561386,3.699332027343175,13.78552619440736
16.566667530685663,3.699332027343175,13.78552619440736
16.600000865757465,3.699332027343175,13.78552619440736
16.633334200829268,3.699332027343175,13.78552619440736
16.66666753590107,3.699332027343175,13.78552619440736
16.700000870972872,3.699332027343175,13.78552619440736
16.733334206044674,3.699332027343175,13.78552619440736
16.766667541116476,3.699332027343175,13.78552619440736
16.800000876188278,3.699332027343175,13.78552619440736
16.83333421126008,3.699332027343175,13.78552619440736
16.866667546331882,3.699332027343175,13.78552619440736
16.900000881403685,3.699332027343175,13.78552619440736
16.933334216475487,3.699332027343175,13.78552619440736
16.96666755154729,3.699332027343175,13.78552619440736
17.00000088661909,3.699332027343175,13.78552619440736
17.033334221690893,3.699332027343175,13.78552619440736
17.066667556762695,3.699332027343175,13.78552619440736
17.100000891834497,3.699332027343175,13.78552619440736
17.1333342269063,3.699332027343175,13.78552619440736
17.1666675619781,3.699332027343175,13.78552619440736
17.200000897049904,3.699332027343175,13.78552619440736
17.233334232121706,3.699332027343175,13.78552619440736
